,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
301605,16,5,全真弟子三,1,402,85,50209,5,11515,15619,12285,0,217,85,50208,5,10746,15876,12798,0,304,85,50210,5,14593,13054,11772,0,308,85,50302,5,12028,9976,17415,0,317,85,50306,5,13054,13311,13054,0,402,85,50203,5,13824,15876,9720,0,408,85,50202,5,12028,10233,17158,0,2,99,248,173,7200,0,0,0,0,30,0,0,200,4004,0,6001,1,301606,"""“各位师叔祖正在闭关，不容有失。”""",0,0,0,5,2000,61,0,0,5,0,7200,0,0,100,100,100,100,100,0,100
301606,16,6,五轮法王,1,60209,85,50208,5,12541,14850,12028,0,218,85,50210,5,14850,14593,9976,0,305,85,50211,5,11259,12798,15363,0,309,85,50303,5,12028,15106,12285,0,318,85,50003,5,12285,10233,16902,0,403,85,50405,5,12028,13567,13824,0,409,85,50304,5,11002,11772,16645,0,3,5,372,260,10800,10,20202,6,50208,30,0,0,300,4007,3002,6001,1,301607,"""“原来这次是五轮法王带着一群人前来闹事。”""",0,0,0,5,2000,61,301606,401606,3,5,1,2500,22,100,100,100,100,100,1,100
301607,16,7,西域高手二,1,403,86,50210,5,13975,8791,17085,0,219,86,50211,5,14752,16308,8791,0,306,86,50212,5,13456,10605,15789,0,310,86,50304,5,14493,10605,14752,0,319,86,50307,5,10087,15530,14234,0,404,86,50308,5,9828,13197,16826,0,410,86,50304,5,14493,16826,8532,0,3,99,375,262,10800,0,0,0,0,30,0,0,300,4004,0,6001,1,301608,"""看来带的高手还不少。""",0,0,0,5,2000,61,0,0,5,0,10800,0,0,100,100,100,100,100,0,100
301608,16,8,全真七子,1,404,86,50211,5,15012,15271,9568,0,220,86,50212,5,10346,17344,12160,0,308,86,50301,5,14234,13456,12160,0,314,86,50305,5,14234,8272,17344,0,320,86,50210,5,14234,10605,15012,0,405,86,50309,5,11642,13197,15012,0,411,86,50203,5,13975,14234,11642,0,3,99,375,262,10800,0,0,0,0,30,0,0,300,4004,0,6001,1,301609,"""全真七子终于出关了，但却不分青红皂白的攻了过来。""",0,0,0,5,2000,61,0,0,5,0,10800,0,0,100,100,100,100,100,0,100
301609,16,9,车轮战,1,405,87,50212,5,13078,10459,16745,0,301,87,50301,5,15174,7317,17793,0,309,87,50302,5,11507,11507,17269,0,316,87,50306,5,15174,13602,11507,0,401,87,50203,5,14912,9150,16221,0,406,87,50310,5,11245,14650,14388,0,412,87,50408,5,10983,15435,13864,0,4,99,504,352,14400,0,0,0,0,30,0,0,400,4004,0,6001,1,301610,"""没想到双方竟然合力攻来。""",0,0,0,5,2000,61,0,0,5,0,14400,0,0,100,100,100,100,100,0,100
301610,16,10,龙姑娘,1,60301,88,50301,5,14277,17982,8456,0,302,88,50302,5,12954,17717,10044,0,310,88,50303,5,11102,16923,12690,0,317,88,50003,5,13483,9779,17452,0,402,88,50405,5,10573,16659,13483,0,407,88,50309,5,13748,14542,12425,0,413,88,50301,5,13483,12690,14542,0,4,5,508,355,14400,13,10204,0,0,30,0,0,400,4007,3002,6001,1,301701,"""“没想到玉真派也在此处。”""",0,0,0,5,2000,61,301610,401610,3,7,1,2500,27,100,100,100,100,100,1,100
301701,17,1,魔教教众,1,406,88,50302,5,11367,14013,15336,0,303,88,50303,5,11102,13748,15865,0,314,88,50304,5,11367,11367,17982,0,318,88,50307,5,12425,17717,10573,0,403,88,50308,5,12425,12954,15336,0,408,88,50304,5,12954,17452,10308,0,414,88,50302,5,13748,15865,11102,0,1,99,127,88,3600,0,0,0,0,30,0,0,100,4004,0,6001,1,301702,"""魔教不用手下留情。""",0,0,0,3,2000,61,0,0,5,0,3600,0,0,100,100,100,100,100,0,100
301702,17,2,黑白棋子,1,407,89,50303,5,10686,12557,17903,0,304,89,50304,5,10419,13359,17369,0,316,89,50305,5,10419,14161,16567,0,319,89,50210,5,14696,9884,16567,0,404,89,50309,5,10686,17101,13359,0,409,89,50202,5,12290,16299,12557,0,415,89,50303,5,14696,15498,10953,0,1,99,128,89,3600,0,0,0,0,30,0,0,100,4004,0,6001,1,301703,"""黑白子是看门的高手。""",0,0,0,3,2000,61,0,0,5,0,3600,0,0,100,100,100,100,100,0,100
301703,17,3,魔教教众二,1,408,89,50304,5,15498,18171,7479,0,305,89,50305,5,15498,16834,8815,0,317,89,50306,5,15498,14161,11488,0,320,89,50203,5,14428,17369,9350,0,405,89,50310,5,14696,15230,11221,0,410,89,50304,5,12023,15498,13626,0,201,89,50304,5,13092,10419,17636,0,2,99,256,179,7200,0,0,0,0,30,0,0,200,4004,0,6001,1,301704,"""魔教教众越聚越多了。""",0,0,0,3,2000,61,0,0,5,0,7200,0,0,100,100,100,100,100,0,100
301704,17,4,魔教长老,1,409,90,50305,5,10260,17280,14040,0,306,90,50306,5,12960,13500,15120,0,318,90,50003,5,13500,15390,12690,0,401,90,50405,5,14310,15930,11340,0,406,90,50309,5,12960,16470,12150,0,411,90,50304,5,12150,12960,16470,0,202,90,50305,5,12690,14850,14040,0,2,99,258,180,7600,0,0,0,0,30,0,0,200,4004,0,6001,1,301705,"""刚刚的缠斗惊动了魔教长老。""",0,0,0,3,2000,61,0,0,5,0,7600,0,0,100,100,100,100,100,0,100
301705,17,5,魔教教众三,1,410,90,50306,5,12312,14256,13932,0,308,90,50003,5,13770,11340,15390,0,319,90,50307,5,11826,15228,13446,0,402,90,50308,5,12636,12636,15228,0,407,90,50304,5,14580,10206,15714,0,412,90,50203,5,12150,14742,13608,0,203,90,50306,5,11502,15066,13932,0,2,99,258,180,7600,0,0,0,0,30,0,0,200,4004,0,6001,1,301706,"""魔教老巢教众甚多，要小心。""",0,0,0,3,2000,61,0,0,5,0,7600,0,0,100,100,100,100,100,0,100
301706,17,6,向天问,1,60005,91,50003,5,12847,15509,12847,0,309,91,50307,5,13014,14843,13346,0,320,91,50210,5,11849,16507,12847,0,403,91,50309,5,12681,12847,15675,0,408,91,50202,5,14843,13845,12515,0,413,91,50408,5,14677,13679,12847,0,204,91,50307,5,14178,16008,11017,0,3,5,390,273,11400,10,10205,0,0,30,0,0,300,4007,3003,6001,1,301707,"""向天问前来护教。""",0,0,0,3,2000,61,301706,401706,3,5,1,2500,5,100,100,100,100,100,1,100
301707,17,7,魔教长老二,1,411,92,50307,5,12548,13914,15451,0,310,92,50210,5,12207,13060,16646,0,401,92,50203,5,14768,12036,15109,0,404,92,50310,5,11694,14939,15280,0,409,92,50304,5,13402,14256,14256,0,414,92,50301,5,15109,11011,15792,0,205,92,50204,5,12377,15451,14085,0,3,99,393,275,11400,0,0,0,0,30,0,0,300,4004,0,6001,1,301708,"""又来了一批魔教长老。""",0,0,0,3,2000,61,0,0,5,0,11400,0,0,100,100,100,100,100,0,100
301708,17,8,圣姑,1,60211,92,50210,5,13311,13832,15046,0,314,92,50203,5,14352,14179,13658,0,402,92,50405,5,15046,10709,16434,0,405,92,50309,5,15220,12617,14352,0,410,92,50304,5,12791,16781,12617,0,415,92,50302,5,14526,16261,11403,0,206,92,50310,5,11750,16608,13832,0,3,5,393,275,11400,10,20201,6,50210,30,0,0,300,4007,3003,6001,1,301709,"""圣姑是魔教圣姑，定知道教主所在。""",0,0,0,3,2000,61,301708,401708,3,26,1,2500,24,100,100,100,100,100,1,100
301709,17,9,任教主,1,60203,93,50203,5,15133,14421,13353,0,316,93,50405,5,14421,17091,11395,0,403,93,50308,5,13709,14421,14777,0,406,93,50304,5,13175,17269,12463,0,411,93,50203,5,13353,14777,14777,0,201,93,50303,5,14243,14065,14599,0,207,93,50402,5,12463,16023,14421,0,4,5,528,369,15200,13,40201,0,0,30,0,0,400,4007,3003,6001,1,301710,"""终于找到了教主任教主，赶紧消灭他。""",0,0,0,3,2000,61,301709,401709,3,6,1,2500,16,100,100,100,100,100,1,100
301710,17,10,令狐少侠,1,60403,93,50405,5,13250,13250,16685,0,317,93,50308,5,15419,15419,12346,0,404,93,50309,5,15419,10539,17227,0,407,93,50202,5,12166,14154,16865,0,412,93,50408,5,13792,14696,14696,0,202,93,50304,5,15239,15781,12166,0,208,93,50308,5,12708,14516,15962,0,4,5,528,369,15200,13,10201,8,50203,30,0,0,400,4007,3003,6001,1,301801,"""“任教主已经改邪归正，英雄何必下此毒手。”""",0,0,0,3,2000,61,301710,401710,3,6,1,2500,39,100,100,100,100,100,1,100
301801,18,1,前往侠客岛,1,412,94,50308,5,12907,15502,15502,0,318,94,50309,5,12907,15317,15687,0,405,94,50310,5,15502,14019,14390,0,408,94,50304,5,14761,12166,16985,0,413,94,50301,5,15873,12351,15687,0,203,94,50305,5,15317,11795,16799,0,209,94,50309,5,14946,16058,12907,0,1,99,133,93,3800,0,0,0,0,30,0,0,100,4004,0,6001,1,301802,"""战胜来使让使者带路前往侠客岛。""",0,0,0,7,2000,61,0,0,5,0,3800,0,0,100,100,100,100,100,0,100
301802,18,2,护岛使者,1,413,95,50309,5,15577,16527,12538,0,319,95,50310,5,13678,14058,16907,0,406,95,50309,5,15957,14058,14628,0,409,95,50304,5,15577,15767,13298,0,414,95,50302,5,15198,14818,14628,0,204,95,50306,5,14438,16147,14058,0,210,95,50003,5,14818,12918,16907,0,1,99,134,93,4000,0,0,0,0,30,0,0,100,4004,0,6001,1,301803,"""“想要入岛先来试试功夫。”""",0,0,0,7,2000,61,0,0,5,0,4000,0,0,100,100,100,100,100,0,100
301803,18,3,护岛使者二,1,414,95,50310,5,13947,13562,17417,0,320,95,50309,5,13369,13947,17610,0,407,95,50304,5,14718,16839,13369,0,410,95,50203,5,15297,17803,11827,0,415,95,50303,5,12791,14333,17803,0,205,95,50307,5,14333,16839,13755,0,211,95,50301,5,14911,14911,15104,0,2,99,268,187,8000,0,0,0,0,30,0,0,200,4004,0,6001,1,301804,"""“看来今年又来了不少高手。”""",0,0,0,7,2000,61,0,0,5,0,8000,0,0,100,100,100,100,100,0,100
301804,18,4,江湖高手,1,415,96,50309,5,13181,17723,14761,0,401,96,50304,5,16539,11009,18118,0,408,96,50202,5,13576,18513,13576,0,411,96,50408,5,15354,17131,13181,0,201,96,50304,5,15551,13379,16736,0,206,96,50204,5,12589,18513,14564,0,212,96,50301,5,13181,14761,17723,0,2,99,270,189,8000,0,0,0,0,30,0,0,200,4004,0,6001,1,301805,"""原来许多高手来岛上是为了得到侠客行神功。""",0,0,0,7,2000,61,0,0,5,0,8000,0,0,100,100,100,100,100,0,100
301805,18,5,江湖高手二,1,201,96,50304,5,14249,15251,16453,0,402,96,50202,5,15651,15852,14449,0,409,96,50304,5,14650,13448,17855,0,412,96,50301,5,14850,18055,13047,0,202,96,50305,5,14449,15251,16252,0,207,96,50310,5,14850,17454,13648,0,213,96,50210,5,13047,17054,15852,0,2,99,270,189,8000,0,0,0,0,30,0,0,200,4004,0,6001,1,301806,"""只有一人能得到侠客行秘籍，因此高手各个下手毫不留情。""",0,0,0,7,2000,61,0,0,5,0,8000,0,0,100,100,100,100,100,0,100
301806,18,6,赏善罚恶,1,60202,97,50202,5,14883,16934,14883,0,403,97,50304,5,16524,17550,12627,0,410,97,50304,5,16114,16114,14473,0,413,97,50302,5,13447,14268,18985,0,203,97,50306,5,15293,15088,16319,0,208,97,50402,5,15293,16114,15293,0,214,97,50201,5,13652,16524,16524,0,3,5,408,285,12000,10,40203,0,0,30,0,0,300,4007,3003,6001,1,301807,"""这两个是岛上一等一的高手，名为赏善罚恶使。""",0,0,0,7,2000,61,301806,401806,3,5,1,2500,15,100,100,100,100,100,1,100
301807,18,7,腊八盛宴,1,202,98,50304,5,15328,14488,17637,0,404,98,50304,5,17218,17218,13019,0,411,98,50203,5,13228,17847,16378,0,414,98,50303,5,14278,16378,16798,0,204,98,50307,5,13858,17218,16378,0,209,98,50308,5,16588,17218,13648,0,215,98,50202,5,15538,13438,18477,0,3,99,411,287,12000,0,0,0,0,30,0,0,300,4004,0,6001,1,301808,"""喝碗腊八粥都要随时提防高手偷袭。""",0,0,0,7,2000,61,0,0,5,0,12000,0,0,100,100,100,100,100,0,100
301808,18,8,腊八盛宴二,1,203,98,50304,5,14141,16908,16696,0,405,98,50203,5,16696,12438,18611,0,412,98,50408,5,15631,16908,15206,0,415,98,50304,5,15844,16696,15206,0,205,98,50204,5,13077,16057,18611,0,210,98,50309,5,14141,16696,16908,0,216,98,50203,5,17121,12013,18611,0,3,99,411,287,12000,0,0,0,0,30,0,0,300,4004,0,6001,1,301809,"""只剩最后几个高手了。""",0,0,0,7,2000,61,0,0,5,0,12000,0,0,100,100,100,100,100,0,100
301809,18,9,木龙岛主,1,60203,99,50203,5,14572,16750,17185,0,406,99,50408,5,13483,18492,16532,0,413,99,50301,5,15225,15661,17621,0,201,99,50305,5,15443,19799,13265,0,206,99,50310,5,16532,15007,16967,0,211,99,50003,5,13701,16096,18710,0,217,99,50409,5,15661,14572,18274,0,4,5,552,386,16000,13,40204,0,0,30,0,0,400,4007,3003,6001,1,301810,"""神秘岛主终于出现，不知他功夫如何。""",0,0,0,7,2000,61,301809,401809,3,4,1,2500,16,100,100,100,100,100,1,100
301810,18,10,石惊天,1,60408,99,50408,5,13545,15311,19946,0,407,99,50301,5,15752,19063,13986,0,414,99,50302,5,13545,15311,19946,0,202,99,50306,5,17739,14428,16635,0,207,99,50402,5,17297,12220,19284,0,212,99,50301,5,15090,18842,14869,0,218,99,50203,5,14428,15531,18842,0,4,5,552,386,16000,13,10203,8,50204,30,0,0,400,4007,3003,6001,1,301901,"""石惊天早已参悟侠客神功，要战胜他绝非易事。""",0,0,0,7,2000,61,301810,401810,3,8,1,2500,44,100,100,100,100,100,1,100
301901,19,1,江湖传言,1,204,100,50301,6,13514,15997,20060,0,408,100,50302,6,15320,18480,15771,0,415,100,50303,6,15997,19608,13965,0,203,100,50307,6,16674,18028,14868,0,208,100,50308,6,15094,15545,18931,0,213,100,50301,6,18028,17803,13740,0,219,100,50204,6,16223,13740,19608,0,1,99,139,97,4200,0,0,0,0,30,0,0,100,4004,0,6001,1,301902,"""传言一出果然各大高手都前来破解。""",0,0,0,5,2000,61,0,0,5,0,4200,0,0,100,100,100,100,100,0,100
301902,19,2,邪派高手,1,205,101,50302,6,14628,15320,20397,0,409,101,50303,6,18089,17859,14397,0,201,101,50304,6,15320,14628,20397,0,204,101,50204,6,15320,14859,20166,0,209,101,50309,6,17166,18551,14628,0,214,101,50210,6,17397,19243,13705,0,220,101,50308,6,17166,19243,13936,0,1,99,140,98,4200,0,0,0,0,30,0,0,100,4004,0,6001,1,301903,"""果然吸引了不少邪门歪道前来破解。""",0,0,0,5,2000,61,0,0,5,0,4200,0,0,100,100,100,100,100,0,100
301903,19,3,正派高手,1,206,101,50303,6,14232,18908,17505,0,410,101,50304,6,14232,19141,17271,0,202,101,50305,6,17739,13999,18908,0,205,101,50310,6,18206,15869,16570,0,210,101,50003,6,14700,20544,15401,0,215,101,50201,6,15167,14700,20778,0,301,101,50205,6,13765,18206,18674,0,2,99,280,196,8400,0,0,0,0,30,0,0,200,4004,0,6001,1,301904,"""正派高手也来窥探逍遥神功。""",0,0,0,5,2000,61,0,0,5,0,8400,0,0,100,100,100,100,100,0,100
301904,19,4,逍遥弟子,1,207,102,50304,6,16824,13957,20647,0,411,102,50305,6,16346,17063,18019,0,203,102,50306,6,14196,17063,20169,0,206,102,50402,6,16824,13957,20647,0,211,102,50301,6,15869,15869,19691,0,216,102,50202,6,16346,21124,13957,0,302,102,50206,6,14196,19452,17780,0,2,99,282,197,8400,0,0,0,0,30,0,0,200,4004,0,6001,1,301905,"""此棋局并未规定本派弟子不能参加，因此飘渺派高手也来势汹汹。""",0,0,0,5,2000,61,0,0,5,0,8400,0,0,100,100,100,100,100,0,100
301905,19,5,正派高手二,1,208,102,50305,6,17405,17405,16921,0,412,102,50306,6,17889,15953,17889,0,204,102,50307,6,15228,21276,15228,0,207,102,50308,6,15228,17647,18856,0,212,102,50301,6,18856,20308,12566,0,217,102,50203,6,14986,20308,16437,0,303,102,50207,6,16195,20792,14744,0,2,99,282,197,8400,0,0,0,0,30,0,0,200,4004,0,6001,1,301906,"""看来正派高手还来了不少。""",0,0,0,5,2000,61,0,0,5,0,8400,0,0,100,100,100,100,100,0,100
301906,19,6,邪派高手二,1,209,103,50306,6,15448,21626,15448,0,413,103,50307,6,19155,18413,14954,0,205,103,50204,6,16931,16683,18908,0,208,103,50309,6,17178,15448,19896,0,213,103,50210,6,15942,14954,21626,0,218,103,50409,6,17178,18413,16931,0,304,103,50208,6,14212,20638,17672,0,3,99,426,298,12600,0,0,0,0,30,0,0,300,4004,0,6001,1,301907,"""怎么能让邪魔外道获得这武功秘籍。""",0,0,0,5,2000,61,0,0,5,0,12600,0,0,100,100,100,100,100,0,100
301907,19,7,逍遥弟子二,1,210,104,50307,6,18698,21979,12641,0,414,104,50204,6,18193,21222,13903,0,206,104,50310,6,18951,20970,13398,0,209,104,50003,6,18951,20213,14155,0,214,104,50201,6,18951,17689,16679,0,219,104,50203,6,16931,19708,16679,0,305,104,50309,6,18951,21727,12641,0,3,99,429,300,12600,0,0,0,0,30,0,0,300,4004,0,6001,1,301908,"""不少逍遥弟子早就想得到本门至高无上的武功了。""",0,0,0,5,2000,61,0,0,5,0,12600,0,0,100,100,100,100,100,0,100
301908,19,8,星宿老仙,1,60204,104,50204,6,14724,18557,20345,0,415,104,50310,6,15746,16257,21622,0,207,104,50402,6,16513,16513,20600,0,210,104,50301,6,17535,18557,17535,0,215,104,50202,6,18812,16002,18812,0,220,104,50204,6,16768,18812,18046,0,306,104,50310,6,14469,19068,20089,0,3,5,429,300,12600,10,40202,6,50204,30,0,0,300,4007,3003,6001,1,301909,"""没想到星宿老仙这个老贼也来凑热闹。""",0,0,0,5,2000,61,301908,401908,3,4,1,2500,17,100,100,100,100,100,1,100
301909,19,9,无厓子,1,60310,105,50310,6,15970,20404,18057,0,201,105,50402,6,15970,16231,22230,0,208,105,50308,6,19621,17274,17535,0,211,105,50301,6,15448,16492,22491,0,216,105,50203,6,16231,17274,20926,0,301,105,50308,6,16752,15448,22230,0,308,105,50310,6,15448,19361,19621,0,4,5,576,403,17600,13,20203,0,0,30,0,0,400,4007,3003,6001,1,301910,"""此人正是棋局主人，击败他。""",0,0,0,5,2000,61,301909,401909,3,26,1,2500,36,100,100,100,100,100,1,100
301910,19,10,虚竺,1,60405,105,50402,6,17103,21854,15784,0,202,105,50308,6,18687,15256,20798,0,209,105,50309,6,18951,16575,19215,0,212,105,50210,6,17103,20534,17103,0,217,105,50409,6,19743,21326,13672,0,302,105,50205,6,19215,18159,17367,0,309,105,50209,6,18423,21854,14464,0,4,5,576,403,17600,13,10202,8,50209,30,0,0,400,4007,3003,6001,1,302001,"""原来无厓子将毕生功力传给了个小和尚，怪不得少林寺来了那么多高手。""",0,0,0,5,2000,61,301910,401910,3,7,1,2500,41,100,100,100,100,100,1,100
302001,20,1,死灰复燃,1,211,106,50308,6,16273,20044,19236,0,203,106,50309,6,16004,17620,21930,0,210,106,50003,6,18159,18428,18967,0,213,106,50201,6,15735,18697,21122,0,218,106,50203,6,18159,23007,14388,0,303,106,50206,6,20044,16812,18697,0,308,106,50209,6,16004,18428,21122,0,1,99,145,101,4400,0,0,0,0,30,0,0,100,4004,0,6001,1,302002,"""邪教死灰复燃，这次一定要斩草除根。""",0,0,0,3,2000,61,0,0,5,0,4400,0,0,100,100,100,100,100,0,100
302002,20,2,前去降魔,1,212,107,50309,6,20348,16225,19798,0,204,107,50003,6,19249,21997,15126,0,211,107,50301,6,19523,14302,22547,0,214,107,50202,6,20348,17600,18424,0,219,107,50204,6,16775,22821,16775,0,304,107,50207,6,19523,16500,20348,0,310,107,50210,6,19798,15676,20898,0,1,99,146,102,4400,0,0,0,0,30,0,0,100,4004,0,6001,1,302003,"""一路上已遇到了不少邪教弟子。""",0,0,0,3,2000,61,0,0,5,0,4400,0,0,100,100,100,100,100,0,100
302003,20,3,向天问,1,60005,107,50003,6,15745,20471,20471,0,205,107,50301,6,15467,19915,21305,0,212,107,50301,6,16301,20749,19637,0,215,107,50203,6,16857,22139,17691,0,220,107,50308,6,17969,16579,22139,0,305,107,50208,6,15745,21861,19081,0,314,107,50207,6,19359,17413,19915,0,2,5,292,204,8800,6,20204,0,0,30,0,0,200,4007,3003,6001,1,302004,"""看来当年对邪教还是太仁慈了，应该手刃这些残党。""",0,0,0,3,2000,61,302003,402003,3,4,1,2500,5,100,100,100,100,100,1,100
302004,20,4,邪教教众,1,213,108,50301,6,16808,18510,22196,0,206,108,50301,6,15674,18226,23614,0,213,108,50210,6,18793,23047,15674,0,216,108,50409,6,20778,21912,14823,0,301,108,50205,6,19077,17659,20778,0,306,108,50309,6,16525,19927,21062,0,316,108,50301,6,16525,18793,22196,0,2,99,294,205,8800,0,0,0,0,30,0,0,200,4004,0,6001,1,302005,"""又来了不少邪教教众。""",0,0,0,3,2000,61,0,0,5,0,8800,0,0,100,100,100,100,100,0,100
302005,20,5,邪教教众二,1,214,108,50301,6,17461,23483,16888,0,207,108,50210,6,18895,18608,20329,0,214,108,50201,6,17461,19469,20902,0,217,108,50203,6,18608,15454,23770,0,302,108,50206,6,20902,20616,16315,0,308,108,50310,6,16888,22049,18895,0,317,108,50406,6,18608,20902,18322,0,2,99,294,205,8800,0,0,0,0,30,0,0,200,4004,0,6001,1,302006,"""没想到在那么短的时间内重新集结了那么多邪教教众。""",0,0,0,3,2000,61,0,0,5,0,8800,0,0,100,100,100,100,100,0,100
302006,20,6,圣姑,1,60211,109,50210,6,17996,23844,16827,0,208,109,50201,6,17119,18581,22967,0,215,109,50202,6,17996,18289,22382,0,218,109,50204,6,17119,19458,22090,0,303,109,50207,6,20335,20043,18289,0,309,109,50310,6,18289,23844,16534,0,318,109,50302,6,21505,22674,14488,0,3,5,444,310,13200,10,40205,0,0,30,0,0,300,4007,3003,6001,1,302007,"""许久不见，“圣姑”武功又精进不少。""",0,0,0,3,2000,61,302006,402006,3,5,1,2500,24,100,100,100,100,100,1,100
302007,20,7,邪教长老,1,215,110,50201,6,16159,21227,22121,0,209,110,50202,6,21227,15563,22717,0,216,110,50203,6,20034,18842,20630,0,219,110,50308,6,20630,23015,15861,0,304,110,50208,6,19140,23015,17352,0,308,110,50209,6,16159,19438,23909,0,319,110,50207,6,18544,20630,20332,0,3,99,447,312,13800,0,0,0,0,30,0,0,300,4004,0,6001,1,302008,"""这次来袭的是邪教十长老。""",0,0,0,3,2000,61,0,0,5,0,13800,0,0,100,100,100,100,100,0,100
302008,20,8,邪教长老二,1,216,110,50202,6,18939,17131,23760,0,210,110,50203,6,19240,17131,23459,0,217,110,50409,6,17131,24363,18336,0,220,110,50205,6,21651,17734,20446,0,305,110,50309,6,16529,19843,23459,0,310,110,50209,6,17433,21952,20446,0,320,110,50406,6,16227,19843,23760,0,3,99,447,312,13800,0,0,0,0,30,0,0,300,4004,0,6001,1,302009,"""剩余几位长老也攻了过来。""",0,0,0,3,2000,61,0,0,5,0,13800,0,0,100,100,100,100,100,0,100
302009,20,9,任教主,1,60203,111,50203,6,21045,20431,19202,0,211,111,50409,6,20124,21352,19202,0,218,111,50203,6,19510,18281,22888,0,301,111,50206,6,16439,21659,22581,0,306,111,50310,6,19817,22273,18588,0,314,111,50210,6,16439,21045,23195,0,401,111,50410,6,20124,18588,21966,0,4,5,600,420,18400,13,20204,0,0,30,0,0,400,4007,3003,6001,1,302010,"""前任教主任教主已退位护法，看来他屡教不改，要好好教训他。""",0,0,0,3,2000,61,302009,402009,3,26,1,2500,16,100,100,100,100,100,1,100
302010,20,10,东方姑娘,1,60409,111,50409,6,19611,22094,19300,0,212,111,50203,6,16818,22404,21783,0,219,111,50204,6,21473,20542,18990,0,302,111,50207,6,22094,21473,17438,0,308,111,50310,6,22094,16507,22404,0,316,111,50207,6,17438,19300,24266,0,402,111,50303,6,22094,16197,22714,0,4,5,600,420,18400,13,40203,8,50207,30,0,0,400,4007,3003,6001,1,302101,"""这是新教主东方菇凉，看他不男不女的样子，居然能成为新教主。""",0,0,0,3,2000,61,302010,402010,3,4,1,2500,45,100,100,100,100,100,1,100
302101,21,1,72岛岛主,1,217,112,50203,6,20515,20515,20831,0,213,112,50204,6,18618,18618,24626,0,220,112,50308,6,21464,24310,16088,0,303,112,50208,6,18934,22728,20199,0,309,112,50209,6,17985,19566,24310,0,317,112,50301,6,20515,16720,24626,0,403,112,50304,6,19882,19882,22096,0,1,99,151,105,4600,0,0,0,0,30,0,0,100,4004,0,6001,1,302102,"""这些是缥缈峰掌管的72岛岛主，各个身怀绝技，要小心应对。""",0,0,0,2,2000,61,0,0,5,0,4600,0,0,100,100,100,100,100,0,100
302102,21,2,36洞洞主,1,218,113,50204,6,22733,24666,15324,0,214,113,50308,6,16612,21122,24988,0,301,113,50205,6,21444,25954,15324,0,304,113,50309,6,22733,24344,15646,0,308,113,50209,6,21766,19834,21122,0,318,113,50406,6,19189,19189,24344,0,404,113,50305,6,17257,24988,20478,0,1,99,152,106,4600,0,0,0,0,30,0,0,100,4004,0,6001,1,302103,"""没想到36洞洞主也早已是缥缈峰手下。""",0,0,0,2,2000,61,0,0,5,0,4600,0,0,100,100,100,100,100,0,100
302103,21,3,离秋水,1,60308,113,50308,6,17004,26442,19608,0,215,113,50205,6,19282,21886,21886,0,302,113,50206,6,16679,19933,26442,0,305,113,50310,6,17980,21561,23513,0,310,113,50210,6,17980,19933,25141,0,319,113,50302,6,21235,18631,23188,0,405,113,50111,6,20259,25791,17004,0,2,5,304,212,9200,6,10205,0,0,30,0,0,200,4007,3003,6001,1,302104,"""没想到西夏王妃居然也和缥缈峰有瓜葛。""",0,0,0,2,2000,61,302103,402103,3,8,1,2500,34,100,100,100,100,100,1,100
302104,21,4,九天九部,1,219,114,50205,6,19872,17883,26169,0,216,114,50206,6,21529,17220,25175,0,303,114,50207,6,21197,22855,19872,0,306,114,50310,6,21860,23518,18546,0,314,114,50207,6,20203,19209,24512,0,320,114,50207,6,23518,26169,14237,0,406,114,50307,6,22855,19872,21197,0,2,99,306,214,9200,0,0,0,0,30,0,0,200,4004,0,6001,1,302105,"""缥缈峰果然势力庞大，本部高手众多。""",0,0,0,2,2000,61,0,0,5,0,9200,0,0,100,100,100,100,100,0,100
302105,21,5,72岛岛主二,1,220,114,50206,6,18295,22982,22982,0,217,114,50207,6,17625,21643,24991,0,304,114,50208,6,17290,25326,21643,0,308,114,50209,6,17290,23986,22982,0,316,114,50301,6,17625,22647,23986,0,401,114,50406,6,20304,20973,22982,0,407,114,50308,6,18630,22312,23317,0,2,99,306,214,9200,0,0,0,0,30,0,0,200,4004,0,6001,1,302106,"""后一批岛主已经到缥缈峰护驾了。""",0,0,0,2,2000,61,0,0,5,0,9200,0,0,100,100,100,100,100,0,100
302106,21,6,36洞洞主二,1,301,115,50207,6,22162,24862,17775,0,218,115,50208,6,18450,26550,19800,0,305,115,50309,6,18112,25875,20812,0,309,115,50209,6,21150,26887,16762,0,317,115,50406,6,19125,25200,20475,0,402,115,50410,6,17437,20812,26550,0,408,115,50304,6,22837,24187,17775,0,3,99,462,323,14400,0,0,0,0,30,0,0,300,4004,0,6001,1,302107,"""又来了一批护驾的岛主。""",0,0,0,2,2000,61,0,0,5,0,14400,0,0,100,100,100,100,100,0,100
